timestamp,RLC throughput in kbps for core FSP-1232
2017-06-21 16:39:33.134271,0.0
2017-06-21 16:39:35.134271,0.0
2017-06-21 16:39:37.134271,0.0
2017-06-21 16:39:39.278464,0.0
2017-06-21 16:39:41.278464,0.0
2017-06-21 16:39:43.278464,0.0
2017-06-21 16:39:45.422296,0.0
2017-06-21 16:39:47.422296,0.0
2017-06-21 16:39:49.422296,0.0
2017-06-21 16:39:51.566606,0.0
2017-06-21 16:39:53.566606,0.0
2017-06-21 16:39:55.566606,0.0
