timestamp,RLC throughput in kbps for core FSP-1233
2017-06-21 16:39:33.134274,0.0
2017-06-21 16:39:35.134274,0.0
2017-06-21 16:39:37.134274,0.0
2017-06-21 16:39:39.278464,0.0
2017-06-21 16:39:41.278464,0.0
2017-06-21 16:39:43.278464,0.0
2017-06-21 16:39:45.422297,0.0
2017-06-21 16:39:47.422297,0.0
2017-06-21 16:39:49.422297,0.05078125
2017-06-21 16:39:51.566631,0.0
2017-06-21 16:39:53.566631,0.0
2017-06-21 16:39:55.566631,43040.3046875
