timestamp,RLC throughput in kbps for core FSP-1262
2017-06-21 16:39:33.136083,0.0
2017-06-21 16:39:35.136083,0.0
2017-06-21 16:39:37.136083,0.0
2017-06-21 16:39:39.280110,0.0
2017-06-21 16:39:41.280110,0.0
2017-06-21 16:39:43.280110,0.0
2017-06-21 16:39:45.424109,0.0
2017-06-21 16:39:47.424109,0.0
2017-06-21 16:39:49.424109,0.0
2017-06-21 16:39:51.568119,0.0
2017-06-21 16:39:53.568119,0.0
2017-06-21 16:39:55.568119,0.0
