timestamp,RLC throughput in kbps for core FSP-1254
2017-06-21 16:39:33.136081,0.0
2017-06-21 16:39:35.136081,0.0
2017-06-21 16:39:37.136081,0.0
2017-06-21 16:39:39.280102,0.0
2017-06-21 16:39:41.280102,0.0
2017-06-21 16:39:43.280102,0.0
2017-06-21 16:39:45.424100,0.0
2017-06-21 16:39:47.424100,0.0
2017-06-21 16:39:49.424100,0.0
2017-06-21 16:39:51.568116,0.0
2017-06-21 16:39:53.568116,0.0
2017-06-21 16:39:55.568116,0.0
