timestamp,RLC throughput in kbps for core FSP-1251
2017-06-21 16:39:33.136086,0.0
2017-06-21 16:39:35.136086,0.0
2017-06-21 16:39:37.136086,0.0
2017-06-21 16:39:39.280108,0.0
2017-06-21 16:39:41.280108,0.0
2017-06-21 16:39:43.280108,0.0
2017-06-21 16:39:45.424110,0.0
2017-06-21 16:39:47.424110,0.0
2017-06-21 16:39:49.424110,0.0
2017-06-21 16:39:51.568129,0.0
2017-06-21 16:39:53.568129,0.0
2017-06-21 16:39:55.568129,0.0
