timestamp,RLC throughput in kbps for core FSP-1234
2017-06-21 16:39:33.134278,0.0
2017-06-21 16:39:35.134278,0.0
2017-06-21 16:39:37.134278,0.0
2017-06-21 16:39:39.278464,0.0
2017-06-21 16:39:41.278464,0.0
2017-06-21 16:39:43.278464,0.0
2017-06-21 16:39:45.422294,0.0
2017-06-21 16:39:47.422294,0.0
2017-06-21 16:39:49.422294,0.0
2017-06-21 16:39:51.566609,0.0
2017-06-21 16:39:53.566609,0.0
2017-06-21 16:39:55.566609,0.0
