timestamp,RLC throughput in kbps for core FSP-1283
2017-06-21 16:39:33.136067,0.0
2017-06-21 16:39:35.136067,0.0
2017-06-21 16:39:37.136067,0.0
2017-06-21 16:39:39.280061,0.0
2017-06-21 16:39:41.280061,0.0
2017-06-21 16:39:43.280061,0.0
2017-06-21 16:39:45.424062,0.0
2017-06-21 16:39:47.424062,0.0
2017-06-21 16:39:49.424062,0.0
2017-06-21 16:39:51.568062,0.0
2017-06-21 16:39:53.568062,0.0
2017-06-21 16:39:55.568062,0.0
