timestamp,RLC throughput in kbps for core FSP-1272
2017-06-21 16:39:33.136078,0.0
2017-06-21 16:39:35.136078,0.0
2017-06-21 16:39:37.136078,0.0
2017-06-21 16:39:39.280074,0.0
2017-06-21 16:39:41.280074,0.0
2017-06-21 16:39:43.280074,0.0
2017-06-21 16:39:45.424071,0.0
2017-06-21 16:39:47.424071,0.0
2017-06-21 16:39:49.424071,0.0
2017-06-21 16:39:51.568073,0.0
2017-06-21 16:39:53.568073,0.0
2017-06-21 16:39:55.568073,0.0
